tenure,MonthlyCharges,TotalCharges,avg_monthly_charge_per_tenure,num_services,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0.67330086,0.03808841,0.312091,0.06618974,0.007862018,-0.0011425515,-0.0083583,-0.0021919042,0.016406434,-0.00921118,-0.0016836694,-0.0373773,0.31596392,0.05366561,0.023988364,0.06397322,0.0043463535,0.023676686,0.0024359897,0.0007311912,0.0004328333,0.042743303,0.0,0.037277494,0.0,-0.034918185,0.18352786,0.27491814,-0.250924,0.009419819,0.18482012,0.0027759587
-0.24488886,-0.1426826,-0.12957057,-0.10093812,-0.006102748,0.0014885643,-0.023765555,0.000873363,0.007967102,-0.029932603,-0.007563432,0.03988741,-0.33801872,0.032929875,0.011821011,-0.11243189,0.0026349002,-0.016631851,0.00052679615,0.00046846227,0.00011741461,0.01906836,0.0,-0.043593574,0.0,-0.090982184,-0.475262,0.15607186,-0.16699742,-0.0012428889,0.29519695,0.002020038
0.10732565,0.08977245,0.014853394,-0.0036852586,0.00061033666,0.006788747,-0.0138954595,0.0013782852,0.0136612365,-0.010751165,-0.002202092,0.06815202,0.37009618,0.038609646,0.015698295,-0.20368728,0.0026590389,0.0125052305,0.0013337592,-0.0061231744,0.00011741461,0.037882008,0.0,-0.050488174,0.0,-0.053739574,0.16814299,0.24584843,0.10010831,-0.05548587,-0.18464068,0.0046726093
0.4704978,0.055945642,0.16041237,-0.06527712,0.013707716,-0.0010971024,-0.0070730965,0.0009017454,0.019429946,-0.010930042,-0.002371634,-0.079083,0.38333356,0.053117856,0.022091748,0.06580944,0.0039796447,0.018690137,0.002144059,0.00063750945,0.0004328333,0.04477641,0.0,0.06009319,0.0,-0.052830648,0.18057959,0.27386868,0.11060414,0.01156008,0.20232226,0.0038356793
0.19378245,0.06697753,0.103128515,-0.028985443,-0.012567503,-0.0040811254,-0.009908136,0.0028639038,0.014598126,-0.011915694,-0.0025132475,-0.08587996,0.381448,0.03875619,0.014857539,-0.24409984,0.0021848115,-0.027047286,0.001336908,-0.005261058,0.00011741461,0.038260326,0.0,-0.04890297,0.0,-0.037884586,0.16593572,0.24857806,0.104979105,0.0068681417,0.2106999,0.0036549831
0.7623288,-0.057413958,0.33854312,-0.018425196,0.009123576,-0.0016708339,-0.013329214,0.011569863,-0.052424382,-0.017643528,-0.0031287165,-0.024022205,-0.33315343,0.10410594,0.041688062,0.04483525,0.009006457,0.01085891,0.00209185,-0.00020958598,0.00016789991,-0.18753599,0.0,-0.022025075,0.0,-0.031271204,0.15761614,0.24821146,0.090034015,0.0044811456,-0.13645335,-0.015363215
-0.035813726,-0.14704093,-0.12755182,-0.073758475,-0.014163974,-0.0071242773,-0.023560893,-0.012297765,-0.034004282,-0.03662625,-0.007185207,-0.03826993,-0.3948042,0.045090176,0.016431028,-0.11957243,0.002298564,-0.0143946335,0.0010981935,0.0012294368,7.3888e-05,-0.100822,0.0,-0.03813925,0.0,-0.043208517,0.11295019,0.18991745,0.07042377,-0.0017400364,-0.18682902,-0.01456075
-0.30468222,-0.102683865,-0.062215474,-0.08757754,0.0019183529,0.0010217133,-0.025141483,-0.007581488,0.011888062,0.091806486,0.022924686,-0.030479416,-0.27692068,0.033578202,0.011337817,0.044782545,0.0019626396,-0.01655309,0.0005367972,9.831619e-05,7.485642e-05,0.042914756,0.0,0.042561665,0.0,0.05405645,0.057772167,-1.2415279,-0.12490561,-0.02211591,-0.16957122,0.0019798258
0.037153557,-0.23330669,0.022449344,-0.121335864,0.0010218006,0.00049182225,-0.016859332,0.005700273,0.006781676,-0.022461655,-0.0047418554,-0.029593099,-0.3396426,-0.195811,-0.0729554,0.01751776,-0.011806482,0.0059860935,-0.0067128013,-0.00044812096,-0.0003704938,0.014822705,0.0,-0.030960552,0.0,-0.035269238,0.059891984,-1.0721459,-0.12792528,0.0012464137,-0.16570175,-0.010344949
-0.5962287,-0.009435782,-0.23599584,-0.04054434,-0.012645118,-0.010560206,-0.018162923,-0.0047610668,0.010275056,-0.00997596,-0.0021678773,0.03235382,0.24361621,0.027409682,0.008430825,0.05735904,0.002013598,-0.017590929,0.0006091825,-0.0024678148,7.3888e-05,-0.12686937,0.0,-0.045822117,0.0,-0.11388023,-0.49551976,0.1733983,0.050820336,-5.011377e-05,-0.19079775,0.0015183538
-0.48514384,-0.120812155,-0.07161748,-0.030439733,0.009376339,0.003866926,-0.02201724,-0.011929016,0.010363082,0.071883515,0.022810757,-0.024492089,-0.24914424,0.035982955,0.010546888,0.03828346,0.0022794318,0.008964775,0.00059838337,8.515825e-05,5.4101594e-05,-0.12364979,0.0,0.03539371,0.0,-0.03337058,0.06499213,-1.238303,0.046905544,0.0022445817,-0.18423106,0.0019313594
-0.48987502,-0.14624734,-0.14844611,-0.099950686,0.005365082,0.004603882,-0.022776617,-0.010724146,-0.043686993,-0.022939747,-0.0056018885,0.024979467,-0.2698486,0.034250263,0.010492551,0.04572087,0.0027361647,0.007923276,0.00068236375,0.004299685,7.485642e-05,0.034278005,0.0,0.032913163,0.0,-0.04790827,0.06469527,-1.1588287,0.054014325,0.0031487627,-0.18635444,0.0019813383
0.5317614,-0.08080258,0.20159577,0.010059588,0.0061170277,-0.0010989814,-0.015594652,0.007603892,0.016261466,0.09624032,0.01579653,-0.032090068,-0.28491595,0.11596089,0.042234853,0.04978447,0.00849819,0.015110412,0.001416706,-0.0009734633,0.0004328333,0.039336227,0.0,0.04743307,0.0,-0.04122829,0.15075533,0.24170491,-0.20591849,-0.050687432,-0.15295085,0.004700435
-0.48876008,-0.124632716,-0.16412045,-0.0796502,-0.012395734,0.0048544616,-0.03221643,0.005533008,0.005834334,-0.025583878,-0.0057991426,0.023617133,-0.24290371,0.0302908,0.00971443,-0.11496357,0.0019672576,-0.010676274,0.00045291937,0.00411472,7.3888e-05,-0.06795866,0.0,-0.03531773,0.0,-0.10635644,-0.4139797,0.14614107,-0.105209135,-0.0044030375,-0.17145836,0.0017364165
0.03684783,-0.22959508,0.022945741,-0.121502504,0.0009523958,0.0005608691,-0.017030235,-0.007841114,-0.027846357,-0.02130826,-0.0046925615,-0.02689891,-0.32952347,-0.19125655,-0.07120675,0.016892022,-0.010778195,0.0057675997,-0.0068594115,-0.0004839849,-0.0003704938,0.014183564,0.0,-0.027345555,0.0,-0.03329123,0.058934417,-1.062736,-0.12268917,0.0011972188,-0.16133596,-0.010139309
-0.24241582,0.075889535,-0.27718058,-0.018805524,-0.019224104,-0.008201283,-0.013522636,-0.0008066675,0.021941338,-0.011141859,-0.0023672609,0.06807862,0.33692744,0.029327832,0.009256936,-0.23973039,0.002457216,-0.03803232,0.0009511493,0.0037452413,0.00011741461,0.045781277,0.0,-0.079258084,0.0,0.042978063,0.13437259,0.2340026,0.08586493,0.004637015,0.24871817,0.0028744363
-0.49649253,0.2500965,-0.20656706,0.15815821,-0.031892627,0.016618038,0.042339925,0.0051085274,0.012651161,-0.007295601,-0.0018249338,0.029019548,0.20420173,0.023420403,0.007264987,-0.15538067,0.0014179696,0.025489291,0.0005682958,-0.00053155905,5.4101594e-05,-0.10049739,0.0,0.03634705,0.0,0.026561646,0.05205202,-1.043691,0.037744872,0.0017216739,0.20375359,0.0012364236
0.51718605,0.10797674,0.23251161,-0.040960852,0.011943673,0.0005097353,-0.0077251554,0.0014974703,0.022242932,-0.008725332,-0.0016310804,0.08841455,0.34554842,0.060585,0.02290943,0.07503226,0.0051775086,0.017806003,0.0030059817,0.0011226654,0.0004328333,0.051704656,0.0,-0.04433599,0.0,0.06413018,0.17207037,0.28335848,0.115520425,0.011753207,0.17812221,0.0041825846
0.045252465,-0.112124994,-0.061512284,-0.06429411,0.009902363,3.5527977e-05,-0.024465434,0.008256902,0.008804913,-0.035388995,-0.00644273,-0.042094085,-0.36331877,0.055683326,0.019947523,-0.13710447,0.0027704246,0.014278173,0.00093427545,-0.00036033883,0.00011741461,0.019696357,0.0,-0.042963333,0.0,-0.050877947,0.12679446,0.197975,-0.19931962,-0.0019857758,-0.20057805,0.009619663
-0.52899075,0.27988502,-0.20136051,0.18667461,-0.028251974,-0.018086955,-0.009521756,-0.004098752,-0.042066995,-0.0070270663,-0.0016328364,0.023352897,0.22876136,0.02258116,0.007157224,-0.13408798,0.0014079486,0.024601813,0.0005721984,-0.0005278403,5.4101594e-05,-0.085621916,0.0,0.028711189,0.0,0.032800123,0.05137459,-1.015495,0.038799863,0.0003506698,-0.13252561,0.0013823088
-0.08790075,-0.30244744,0.01798747,-0.12330222,-0.0024052616,-0.00242965,-0.019633727,0.00856108,0.008518694,-0.041155007,-0.008134543,-0.045373548,-0.44548345,-0.2640006,-0.079900704,0.020567102,-0.021484518,0.0048877886,-0.008412078,-0.00020057603,-0.000581131,0.022021635,0.0,-0.046243653,0.0,-0.04991716,0.12164595,0.19246669,0.071407184,-0.028654665,-0.20154622,0.0074059903
-0.46125507,-0.12761395,-0.20157686,-0.08085975,-0.016693283,-0.0018380831,-0.035512626,-0.009425147,-0.03150609,-0.034243133,-0.0070694215,0.027488995,-0.32094535,0.032304324,0.009680402,-0.11935597,0.0022836614,-0.018664211,0.0004663489,-0.00073971704,7.3888e-05,-0.0847189,0.0,-0.032766897,0.0,-0.04147488,0.1100519,0.18290968,-0.11600486,-0.004586805,-0.17864107,0.0026990662
-0.42629564,-0.20320168,-0.06861543,-0.100670286,-0.0008198039,0.0011717955,-0.021671874,0.007806412,0.007148958,-0.024499545,-0.0068791695,-0.024671357,-0.30343524,-0.14842133,-0.044230077,0.022435382,-0.014607964,0.0031234925,-0.0040649325,-0.00012729934,-0.0003704938,0.02167194,0.0,-0.026867513,0.0,-0.03900074,0.0591047,-1.0592641,0.048413258,-0.017627226,-0.17137675,0.0023735529
0.40746757,0.10610321,0.13176695,-0.013885229,0.00966003,-0.006471247,-0.007835214,-0.0010109537,0.017008968,-0.010702777,-0.0026211815,-0.08501739,0.42066202,0.05149211,0.01993939,0.06858676,0.0040151263,-0.033522982,0.0024647757,0.0010265259,0.0004328333,0.049415868,0.0,-0.04981167,0.0,0.061083864,0.16018103,0.27343574,0.11770219,0.010705653,0.1906269,0.0035961706
-0.37528607,-0.08367201,-0.1558885,-0.0697859,-0.013940661,0.004952329,-0.024786413,0.0074405996,0.009598143,-0.018281046,-0.0054974006,0.03719198,-0.30484015,0.030919468,0.010454751,0.04492199,0.0021608574,-0.015146374,0.00059857,0.00021329749,5.4101594e-05,-0.14107902,0.0,-0.030583607,0.0,0.042000983,0.056213852,-1.1621141,0.05390159,0.0016805201,-0.1593738,0.0017311622
-0.45764223,-0.098028,-0.16556858,-0.068401806,-0.015866375,-0.006978847,-0.028531093,-0.010193518,-0.04261037,-0.025849344,-0.0056493157,-0.028329093,-0.29828393,0.030762568,0.009452713,-0.15299524,0.002279725,0.0085821105,0.0005260091,3.357127e-05,0.00011741461,0.040277287,0.0,0.04693646,0.0,0.11522891,-0.36582094,0.16876934,0.052182473,-0.00083606096,-0.15948136,0.0024457022
0.71525276,-0.23655614,0.34743226,0.122818,0.0010443203,-8.8583096e-05,-0.012408068,0.008910277,0.009555761,-0.01980511,-0.0032929392,-0.028155604,-0.4019242,-0.23802596,-0.090986654,0.032006953,-0.023708865,0.008306058,-0.01305035,2.637929e-05,-0.0021422617,0.02668701,0.0,-0.02652805,0.0,-0.036822464,0.14846641,0.23206693,0.08027206,0.003832053,-0.13350716,-0.0077497847
0.118350476,-0.123776175,-0.025694594,-0.075497665,-0.0012847468,0.0067987745,-0.01230291,0.005204715,0.019551516,-0.036831718,-0.006520098,0.07427422,-0.4126907,0.06579578,0.026053583,0.04565935,0.004480867,0.018495293,0.0018856587,0.00017543591,0.00011741461,0.035923164,0.0,-0.04486649,0.0,-0.051289145,0.14577658,0.22519921,0.10261781,0.005362673,0.32048643,0.007520548
-0.24821591,-0.002100095,-0.17662588,-0.023805417,0.0030045577,0.0022572265,0.11423837,0.0017619102,0.010580257,-0.011627894,-0.002903337,-0.06195277,0.29474062,0.029045517,0.0096826665,-0.17460805,0.0023184721,-0.024652114,0.00068964506,0.004072995,0.00011741461,0.04387919,0.0,-0.043557424,0.0,-0.04761672,0.15223742,0.2283306,0.070788614,-0.030466586,-0.17087083,0.0029906807
-0.4838175,-0.10119442,-0.13243178,-0.08728436,-0.01210408,0.0032699471,-0.026500734,0.006050024,0.0067249965,0.072545685,0.018227255,-0.020826746,-0.19994734,0.027372206,0.0090047605,-0.108953476,0.0015789449,-0.015621367,0.00045167553,0.0019319658,5.4101594e-05,-0.08029354,0.0,0.030803898,0.0,-0.02703575,0.057427987,-1.1362755,-0.087868296,-0.0028511544,-0.16546269,0.0017187068
0.067313775,-0.06865316,-0.00241171,0.048450682,0.00779632,-0.005202841,0.09338237,-0.0044365916,0.020888096,0.12563926,0.022201797,-0.03880845,-0.31208345,0.06626495,0.02499794,0.047888983,0.003337569,0.02455143,0.0011180225,0.0001300415,0.00011741461,0.045662038,0.0,0.06374673,0.0,0.06369137,0.13308217,0.24076161,-0.20824912,0.0052119903,0.28183255,0.0040486697
-0.56874496,-0.036394984,-0.18343292,-0.057913017,-0.0258719,-0.0053660288,-0.023029972,-0.010523848,0.0084438985,-0.016277866,-0.0040748515,0.022331601,-0.2336849,0.026319444,0.008211063,-0.12677139,0.0015095822,-0.017453382,0.0005721984,-6.7169894e-06,5.4101594e-05,-0.10300878,0.0,0.025606144,0.0,0.03453079,0.048103753,-1.1539488,0.03531432,-0.0017649828,-0.15600419,0.001505038
-0.36859727,0.100552455,-0.2398465,-0.022330778,-0.009587858,-0.017123055,-0.016412307,-0.0035134007,-0.06532109,-0.010595785,-0.002773639,0.036016133,0.2900842,0.02909375,0.009245362,0.0533128,0.0029444045,-0.021110753,0.0006107321,-0.0042140777,0.00011741461,0.04475839,0.0,0.05121214,0.0,-0.12621753,-0.60057086,0.17924103,0.060129642,-0.034612384,-0.18631344,0.0015966969
-0.5810854,-0.03365819,-0.22524753,-0.032622274,-0.0012538447,-0.0020100032,-0.02030749,-0.0036432683,0.007697864,-0.0108776465,-0.0026529748,-0.033369582,0.23504934,0.026234224,0.007746822,-0.15225144,0.0021315052,0.014714348,0.00050131354,-0.002151424,0.00011741461,0.031837545,0.0,-0.047702767,0.0,-0.11127341,-0.5365826,0.166464,0.047275204,-0.01979412,-0.17933287,0.0017819828
-0.25462237,-0.23696135,-0.04531452,-0.105010375,-0.0045529646,0.000108410066,-0.028451512,0.0056238235,0.006495689,-0.03721654,-0.008249291,-0.030701233,-0.38984492,-0.18470553,-0.053909406,0.018048396,-0.014214247,0.0041247704,-0.0041710176,-0.000553516,-0.000581131,0.015070112,0.0,-0.044551086,0.0,-0.122154474,-0.43295556,0.14477609,-0.13504845,2.0634638e-05,-0.16964133,-0.009350765
-0.24097227,0.22167999,-0.11560511,0.007770085,-0.004661205,-0.00694516,-0.018570077,0.0008656632,0.017932609,-0.012059491,-0.0025541824,0.056134637,0.39191034,0.033539917,0.0104118,0.06319011,0.0025635136,0.027378049,0.00071542687,-0.0047166096,0.00011741461,0.049362633,0.0,0.08503372,0.0,0.082551494,0.14386445,0.25629836,-0.30038676,0.0062496425,-0.17914045,0.0024178796
0.41186824,-0.22535287,0.22896428,-0.12209974,0.00012873986,-0.00127796,-0.0145965,0.008842509,0.011815803,-0.028000405,-0.0044325767,-0.036901616,-0.43915334,-0.36696002,-0.13067214,0.026045343,-0.032449152,0.007669109,-0.012557736,-0.0006546675,-0.0021422617,0.022634711,0.0,-0.033827823,0.0,-0.042043168,0.13156779,0.20773506,0.082815655,-0.0353089,-0.14752744,0.0061895754
-0.119047634,-0.27033347,-0.009967484,-0.114474654,0.0012662243,-0.0011790287,-0.025448583,-0.008795412,-0.034712613,-0.040065624,-0.00784412,-0.034755915,-0.44811413,-0.23946947,-0.07258016,0.018329356,-0.016107585,0.006970968,-0.006417241,-0.00089953165,-0.000581131,0.017403778,0.0,-0.042471908,0.0,-0.04940574,0.11537991,0.18549596,-0.15484898,0.0010170167,-0.19237953,-0.015706785
-0.5161187,0.17247078,-0.19895664,0.08057838,-0.0031611123,0.0290999,-0.00894623,-0.002276278,-0.07754731,-0.009345251,-0.0023248342,0.042790856,0.27146846,0.029579038,0.00919597,0.07238986,0.0028928898,0.021950291,0.0006810251,0.00094786857,0.00011741461,0.041368414,0.0,0.056473915,0.0,0.08899328,-0.49400806,0.20911732,0.06881609,0.005636978,0.23568702,0.0013510602
0.18988524,-0.09858617,-0.029049754,-0.06961407,0.00330128,-0.0003650178,-0.015475619,0.002420664,0.011307684,-0.03189547,-0.006566006,-0.049374696,-0.39401877,0.060342744,0.023499286,0.035637375,0.0030492097,0.019036692,0.0010350295,0.00057117245,0.00016789991,-0.121635765,0.0,-0.043793146,0.0,-0.038097616,0.1281106,0.20807123,-0.18685617,0.0019828146,0.28456825,0.00537903
-0.53391033,0.23541948,-0.22284217,0.09499518,-0.0154892905,-0.032882977,-0.009855033,-0.0035995913,0.013266595,-0.0084653795,-0.0019924997,0.028229872,0.24981807,0.028056726,0.008210829,0.055360805,0.0023410572,-0.024215266,0.00057678996,4.5936904e-05,7.3888e-05,-0.100246914,0.0,0.040508144,0.0,0.101242974,-0.32647783,0.17530613,0.047673933,-0.0234606,-0.144265,0.0012930471
-0.25501543,-0.24960476,-0.0428177,-0.10402461,-0.0076112547,0.0008689309,-0.025001213,0.00755022,0.008361905,-0.036590274,-0.008094052,-0.035058614,-0.40331486,-0.19498353,-0.056897167,0.022251274,-0.018075394,0.0031291023,-0.006234423,-0.000736692,-0.000581131,0.019081261,0.0,-0.046793673,0.0,-0.12715122,-0.45679697,0.1489536,0.061428893,0.0015503363,-0.17849104,-0.008248333
0.6930604,0.018504988,0.343678,0.0686839,0.008875097,-0.0008851115,-0.007145161,0.002005009,0.017198086,-0.008897922,-0.0020612236,-0.043916028,0.3233222,0.05905907,0.024046062,0.065561995,0.004871835,-0.03766118,0.002746848,0.00085618376,0.0004328333,0.050423894,0.0,-0.023689859,0.0,-0.03047725,0.19045244,0.2849172,0.109900996,0.011255739,0.18961583,0.003367625
0.45094213,0.10721975,0.15802248,-0.032596197,0.013936411,-0.0005740446,-0.007144439,0.00079772854,0.024280757,-0.0094479555,-0.0021987902,0.088825405,0.39531952,0.055072963,0.022396775,0.070254125,0.004289168,0.018551664,0.0028837,0.00078915845,0.0004328333,0.048541468,0.0,0.05469857,0.0,-0.054020274,0.18923225,0.280071,0.1184855,0.010967336,0.20111668,0.0040854155
-0.0830877,-0.25397214,-0.010223807,-0.11550906,-0.005088963,-1.4431978e-05,-0.022450423,0.0058189393,0.0063631837,-0.03335072,-0.0065281014,-0.030500973,-0.3714447,-0.21821523,-0.07095053,0.01765714,-0.013148418,0.004653251,-0.006034344,-0.00064012036,-0.000581131,0.0145226065,0.0,-0.043535095,0.0,-0.11280361,-0.43957764,0.14546193,-0.14208916,0.0007376222,-0.17668967,-0.010588842
0.7596116,-0.020053629,0.37325776,0.078523666,0.0014059857,-0.0018428353,0.055573698,0.0027840747,0.013692335,-0.010372562,-0.002146966,-0.038281582,0.3172502,0.06509692,0.027771879,0.061721843,0.004904817,0.014930813,0.002746848,0.00077209936,0.0004328333,0.046848048,0.0,-0.023817105,0.0,-0.03585564,0.19486858,0.2865885,0.09367501,0.012430455,-0.14059429,0.0036211791
0.37366173,0.01086961,0.117126025,-0.03693805,0.0065394244,-0.002290726,-0.008490157,-0.0010448938,0.01382535,-0.010967232,-0.0027010585,-0.0702176,0.3971278,0.0431093,0.01644119,-0.2794231,0.002722304,-0.027724626,0.001462112,0.0009666866,0.0004328333,0.035327032,0.0,-0.041758824,0.0,-0.03767378,0.16698095,0.25389603,0.10949063,0.0070415414,0.22369313,0.004139673
-0.2098266,0.20548037,-0.20805953,0.077285886,-0.021083564,0.020498019,-0.008755836,-0.0008891588,0.03017929,-0.011142661,-0.0024999762,0.08392195,0.3844339,0.033671696,0.010556938,0.08597366,0.0033008137,-0.045159914,0.0010638826,-0.001598521,0.00011741461,0.060319543,0.0,0.07872938,0.0,0.056942463,0.13846762,0.24266975,0.09781707,0.007803079,0.23249894,0.0021032353
-0.067021556,-0.23444973,-0.00496949,-0.12286322,0.0011601178,0.0005480486,-0.018108701,0.0057664067,0.0062817605,-0.025273822,-0.0055041877,-0.029933847,-0.33344334,-0.18828434,-0.06735656,0.01590511,-0.011594845,0.00537568,-0.0062706303,-0.0003954819,-0.0003704938,0.015557671,0.0,-0.032146815,0.0,-0.036167633,0.059062313,-1.052216,-0.12830631,0.0006676794,-0.1751882,-0.009689864
-0.22813228,0.27100277,-0.15676795,0.17873473,-0.026943987,0.019739455,-0.008739351,-0.0003348505,0.014751301,-0.008041741,-0.002143025,0.04735478,0.28209475,0.024064535,0.00931905,0.05077952,0.0016261383,-0.029593838,0.00056755164,-0.0012997736,5.4101594e-05,-0.12649217,0.0,0.042679086,0.0,0.032255568,0.064197056,-1.0757724,-0.14084075,0.0029631478,0.20527315,0.0012561542
-0.23134913,0.22852147,-0.22905959,0.051098187,-0.0029996822,0.015736246,-0.014393483,-0.0019177988,-0.11073684,-0.011240272,-0.0023576745,0.06775485,0.39873016,0.033547476,0.0106790215,0.08070165,0.003279312,-0.042140257,0.0010740845,0.003214344,0.00011741461,0.06905799,0.0,0.072777644,0.0,0.079312034,0.15274069,0.25973538,0.09280881,0.007740195,-0.17410532,0.0022558598
-0.30982617,-0.12113908,-0.06793925,-0.023235785,-0.0130547965,0.0004242655,-0.027259016,0.009196481,-0.04599937,0.1261517,0.028911043,-0.030835876,-0.34197846,0.044714812,0.011092365,-0.122765504,0.0024598886,-0.014585752,0.0006887716,0.0024417816,7.3888e-05,-0.12315564,0.0,-0.036892597,0.0,-0.040870488,0.12838145,0.20917343,0.06764711,-0.0030312943,-0.16656649,-0.012768998
-0.2518126,-0.008317077,-0.06291587,-0.03960986,-0.0060577933,-0.0023134837,-0.018260108,-0.0026989381,-0.031035976,-0.012013707,-0.0027686052,-0.043001156,0.3070297,0.026182521,0.008830376,-0.13414784,0.0021552276,-0.010606694,0.0006623069,0.0037091002,0.00011741461,0.03267857,0.0,-0.0459199,0.0,-0.12056221,-0.60029113,0.17198423,0.06527298,-0.024080273,-0.16051556,0.0020981352
-0.53157973,-0.030512603,-0.16265054,-0.052968353,-0.015950855,-0.0048848083,-0.024172584,-0.008787366,-0.030425876,-0.016176736,-0.00411807,0.018994661,-0.22291774,0.025105387,0.008506364,-0.0997987,0.0014161529,-0.014633817,0.00046711136,0.00045493984,5.4101594e-05,-0.079059295,0.0,0.022083811,0.0,0.032256506,0.045700468,-1.1199696,-0.07355055,-0.0037416061,-0.14855891,0.0013910208
-0.32397398,-0.109915026,-0.11816188,-0.08913714,-0.00055864657,0.0021462804,-0.033308536,0.0069584795,0.0073466976,-0.0406243,-0.007222827,-0.03240509,-0.3633385,0.038166147,0.012352197,-0.117449865,0.0027697764,0.009511084,0.00050221174,0.0069484054,0.00011741461,0.023456879,0.0,-0.042045347,0.0,-0.04728307,0.121714085,0.19285612,-0.15120986,-0.00422108,-0.18340173,0.003804689
-0.23475836,-0.019868022,-0.0816458,-0.03477467,0.01677583,-0.0033076447,0.07418557,0.000990802,0.021592867,-0.012337127,-0.0027341335,0.08195877,0.38012028,0.03313084,0.0115612745,0.05696432,0.0034277681,0.01598424,0.00085212477,-0.0064389203,0.00011741461,0.04778748,0.0,-0.062011994,0.0,-0.048544154,0.18022186,0.2550553,0.10687635,0.007673624,0.28742352,0.003373631
-0.4887528,-0.13426866,-0.15227647,-0.09055862,-0.0103528425,0.0042308737,-0.025385536,-0.010413775,0.0075564273,-0.022042245,-0.0045633316,0.025690539,-0.2437927,0.030016005,0.008592529,-0.12245677,0.0020680896,-0.009075217,0.00053035805,0.003718106,7.485642e-05,0.026909886,0.0,-0.026604434,0.0,-0.034163583,0.06046832,-1.094201,0.046567798,-0.010891332,-0.17002854,0.002075675
0.51305515,-0.009419295,0.21460453,-0.05611119,-0.0068374765,-0.0019906461,-0.008022506,0.0014776287,0.02023697,-0.00949797,-0.0023185576,0.08236816,0.33862758,0.059917733,0.02235445,0.06627789,0.004819658,0.015897151,0.0028009845,0.0009922164,0.0004328333,0.043209985,0.0,-0.038023103,0.0,-0.048499223,0.18442045,0.27581584,0.11008598,0.011006181,0.19971018,0.004268069
-0.220505,0.1389018,-0.19887808,0.006033579,-0.010652797,0.005114341,-0.010924091,-0.0018012073,0.021197692,-0.011117226,-0.0028841365,-0.14433403,0.35910136,0.030076029,0.00883766,0.05829953,0.002552168,0.033779293,0.0009901052,0.005050406,7.3888e-05,-0.20569883,0.0,0.07730946,0.0,0.04914465,0.13214402,0.2477852,0.08446388,0.0059551056,0.2624454,0.0015079079
0.094994985,-0.02351715,0.11225752,-0.03191314,-0.0057376367,0.0022347926,0.052975897,-0.00021937626,0.02297693,-0.011117715,-0.002684881,0.099657975,0.37155253,0.047578923,0.018384425,0.05981446,0.003430191,0.013612864,0.0018856587,0.002249066,0.00011741461,0.04483722,0.0,-0.04890248,0.0,-0.047024284,0.17936811,0.26576114,0.116984926,0.010170093,0.25587448,0.0041949055
-0.06867849,0.090999804,-0.12270399,-0.0012460352,-0.010135948,-0.011120508,-0.017090969,0.003172116,0.009964063,-0.013043793,-0.0029401416,-0.067971915,0.34007803,0.03474321,0.014046316,0.040879507,0.0021127118,0.020055309,0.0009943618,-0.006861936,7.3888e-05,-0.14364155,0.0,0.07082869,0.0,-0.060051303,0.14748783,0.23351847,-0.21236815,0.0031350416,-0.18892716,-0.006822272
-0.3664178,-0.15095223,-0.118722565,-0.07552451,-0.018351875,0.0024015831,-0.029445127,0.0070724282,-0.037136775,-0.028436957,-0.00578251,0.026216881,-0.32306936,0.034106422,0.010548091,-0.13749821,0.002616355,-0.0090832,0.0005315103,0.004451135,0.00011741461,0.028532669,0.0,-0.03896103,0.0,-0.115440406,-0.4602769,0.1523217,0.05925238,-0.0026651344,-0.17443837,0.0021009014
0.4661192,-0.019737944,0.14584245,-0.074455656,0.012350753,-0.0019034878,-0.00796196,-9.5282354e-05,0.015116985,-0.011372981,-0.0030785378,-0.079763025,0.37301126,0.052405145,0.021881478,0.06283005,0.0037302296,0.015718993,0.0020873493,-0.00027229503,0.0004328333,0.043033384,0.0,-0.04970947,0.0,-0.046417985,0.17535679,0.26772937,0.11082214,0.011515786,0.20122759,0.004308728
-0.49742237,0.008877284,-0.31524998,-0.052892078,0.016238265,0.008206538,0.070577055,-0.002471523,0.022330152,-0.011689338,-0.0024949636,0.06309172,0.3005588,0.03307674,0.010309721,0.083647504,0.0029917678,-0.034184307,0.00072808826,0.0020169436,0.00011741461,0.059640203,0.0,-0.07623409,0.0,0.052288618,0.13467915,0.23940673,0.07606336,0.007938267,0.24201006,0.0026066084
-0.46029618,-0.06630397,-0.1768359,-0.05860446,-0.014963199,0.0075627905,-0.026133558,-0.00975168,-0.04392437,-0.023175562,-0.0066486485,-0.037404053,-0.29317167,0.033210292,0.009800636,0.042174395,0.0025976023,-0.012420371,0.0005400347,0.000225753,7.3888e-05,-0.1202121,0.0,0.040755607,0.0,0.11059279,-0.3295732,0.17208596,0.04862339,-0.021144731,-0.15450655,0.0013449884
